Published Date,Project Type,Project Type Name,Budget Line,Budget Line Title,Funding Type,First Fiscal Year,Fiscal Year 1 Amount,Fiscal Year 2 Amount,Fiscal Year 3 Amount,Fiscal Year 4 Amount
20180201,HD,HOUSING & DEVELOPMENT,HD 0222,SUPPORTIVE HOUSING,F,2019,0,"13,711,416","27,000,000","27,000,000"
20180201,HD,HOUSING & DEVELOPMENT,HD 0223,"SMALL HOMES DEVELOPMENT, LARGE SITES",C,2019,"422,000","8,128,000","8,554,000","8,786,000"
20180201,HD,HOUSING & DEVELOPMENT,HD K082,AUTO / OTHER PURCHASES,C,2019,772,0,0,0
20180201,HD,HOUSING & DEVELOPMENT,HD MN965,GOUVERNEUR GARDENS HOUSING CORPORATION,C,2019,"130,000",0,0,0
20180201,HH,HOMELESS SERVICES,HH 0105,PURCHASE OF EQUIPMENT FOR USE BY THE DEPARTMENT OF HOMELESS SERVICES,C,2019,0,"10,141,187",0,"3,178,000"
20180201,HH,HOMELESS SERVICES,HH 0112,CONGREGATE FACILITIES FOR HOMELESS SINGLE ADULTS,C,2019,"49,227,133","106,390,000","31,234,000","19,424,000"
20180201,HH,HOMELESS SERVICES,HH 0115,CONGREGATE FACILITIES FOR HOMELESS FAMILIES,C,2019,"6,742,473","41,674,000","46,175,000","39,947,000"
20180201,HH,HOMELESS SERVICES,HH M112,"FACILITIES FOR THE HOMELESS, MANHATTAN",C,2019,0,0,"1,000",0
20180201,HL,HEALTH,HL 0082,"IMPROVEMENTS TO HEALTH FACILITIES, CITYWIDE",C,2019,0,"73,996,228","55,667,000","34,328,000"
20180201,HL,HEALTH,HL 0082,"IMPROVEMENTS TO HEALTH FACILITIES, CITYWIDE",S,2019,"2,180,898","967,000","1,800,000","1,740,000"
20180201,HL,HEALTH,HL 0083,"IMPROVEMENTS TO MEDICAL EXAMINER FACILITIES, CITYWIDE",C,2019,0,"9,181,594","9,869,000","2,010,000"
20180201,HL,HEALTH,HL KN254,MAIMONIDES MEDICAL CENTER,C,2019,387,0,0,0
20180201,HL,HEALTH,HL KN328,PLANNED PARENTHOOD OF NEW YORK CITY,C,2019,128,0,0,0
20180201,HL,HEALTH,HL MN328,PLANNED PARENTHOOD OF NEW YORK CITY,C,2019,83,0,0,0
20180201,HN,HIGHER EDUCATION,HN 0206,"CONSTRUCTION AND IMPROVEMENTS TO CUNY COMMUNITY COLLEGES, CITYWIDE",C,2019,0,"22,788,801","28,262,000","23,164,000"
20180201,HN,HIGHER EDUCATION,HN K250,"KINGSBOROUGH COMMUNITY COLLEGE, BROOKLYN",C,2019,"463,734",0,0,0
20180201,HN,HIGHER EDUCATION,HN K300,"CONSTRUCTION AND IMPROVEMENTS TO CUNY SENIOR COLLEGE BLDGS, BROOKLYN",C,2019,"256,219",0,0,0
20180201,HN,HIGHER EDUCATION,HN M300,"CONSTRUCTION AND IMPROVEMENTS TO CUNY SENIOR COLLEGE BLDGS, MANHATTAN",C,2019,0,"109,087",0,0
20180201,HN,HIGHER EDUCATION,HN Q004,"COMMUNITY COLLEGES' IMPROVEMENTS, QUEENS",C,2019,"1,998,752",0,0,0
20180201,HN,HIGHER EDUCATION,HN Q300,"CONSTRUCTION, IMPROVEMENTS TO CUNY SENIOR COLLEGES AND LAW SCHOOLS, QN",C,2019,"2,411,933",0,0,0
20180201,HN,HIGHER EDUCATION,HN R001,"SITE ACQUISITION, CONSTRUCTION, RECONSTRUCTION, IMPROVEMENTS, COMPREHE",C,2019,0,0,0,"8,958"
20180201,HN,HIGHER EDUCATION,HN X300,"CONSTRUCTION AND IMPROVEMENTS TO CUNY SENIOR COLLEGE BLDGS, THE BRONX",C,2019,"92,487","6,000",0,0
20180201,HO,HEALTH & HOSPITALS CORP.,HO 0214,"HOSPITALS, IMPROVEMENTS",F,2019,0,"152,636,939","347,654,000","318,745,000"
20180201,HO,HEALTH & HOSPITALS CORP.,HO 0390,PURCHASE OF EQUIPMENT HHC FUNDS.,C,2019,205,0,0,0
20180201,HO,HEALTH & HOSPITALS CORP.,HO 0410,"EMERGENCY MEDICAL SERVICES, EQUIPMENT",C,2019,0,"23,537,400","33,075,000","59,220,000"
20180201,HO,HEALTH & HOSPITALS CORP.,HO 0410,"EMERGENCY MEDICAL SERVICES, EQUIPMENT",F,2019,"476,349",0,0,0
20180201,HO,HEALTH & HOSPITALS CORP.,HO 0412,CONSTRUCT EMS STATION,C,2019,"7,713,000","6,136,000","2,000,000",0
20180201,HR,HUMAN RESOURCES,HR 0109,PURCHASE OF EQUIPMENT FOR USE BY HUMAN RESOURCES,C,2019,"190,330","98,000","100,000",0
20180201,HR,HUMAN RESOURCES,HR 0110,PRIVATE BRANCH EXCHANGE,C,2019,"218,633","624,000","635,000",0
20180201,HR,HUMAN RESOURCES,HR 0110,PRIVATE BRANCH EXCHANGE,F,2019,"84,702","421,000","428,000",0
20180201,HR,HUMAN RESOURCES,HR 0110,PRIVATE BRANCH EXCHANGE,S,2019,0,"112,113","234,000",0
20180201,HR,HUMAN RESOURCES,HR 0120,COMPUTER EQUIPMENT,C,2019,"14,602,760",0,0,0
20180201,HR,HUMAN RESOURCES,HR 0120,COMPUTER EQUIPMENT,F,2019,"3,486,421",0,0,0
20180201,HR,HUMAN RESOURCES,HR MN128,"THE DOE FUND, INC.",C,2019,"1,000",0,0,0
20180201,HR,HUMAN RESOURCES,HR MN833,CENTER FOR ALTERNATIVE SENTENCING AND EMPLOYMENT SERVICES,C,2019,0,0,274,0
20180201,HR,HUMAN RESOURCES,HR MN890,THE AFTER SCHOOL CORPORATION.,C,2019,121,0,0,0
20180201,HW,HIGHWAYS,HW 0001,"CONSTRUCTION, RECONSTRUCTION OF HIGHWAYS, RESURFACING OF STREETS",C,2019,0,0,"42,354,143","10,950,000"
20180201,HW,HIGHWAYS,HW 0001,"CONSTRUCTION, RECONSTRUCTION OF HIGHWAYS, RESURFACING OF STREETS",S,2019,"5,434,000",0,"600,000",0
20180201,HW,HIGHWAYS,HW 0001K,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS, ETC., BROOKLYN",C,2019,"3,756,315","45,819,000","117,030,000","18,050,000"
20180201,HW,HIGHWAYS,HW 0001K,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS, ETC., BROOKLYN",F,2019,"5,238,297","29,746,000","1,520,000",0
20180201,HW,HIGHWAYS,HW 0001M,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS ETC., MANHATTAN",C,2019,"19,900,494","28,844,000","40,938,000","11,358,000"
20180201,HW,HIGHWAYS,HW 0001M,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS ETC., MANHATTAN",F,2019,0,"54,798,146","57,014,000","45,432,000"
20180201,HW,HIGHWAYS,HW 0001Q,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS, ETC., QUEENS",C,2019,"83,435,282","178,528,000","224,263,000","49,080,000"
20180201,HW,HIGHWAYS,HW 0001Q,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS, ETC., QUEENS",F,2019,0,0,"463,389",0
20180201,HW,HIGHWAYS,HW 0001Q,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS, ETC., QUEENS",S,2019,"24,437,684","19,746,000","215,000",0
20180201,HW,HIGHWAYS,HW 0001R,"CONSTRUCTION AND RECONSTRUCTION OF HIGHWAYS, ETC., S.I.",C,2019,0,0,"16,968,214","11,857,000"
20180201,HW,HIGHWAYS,HW 0001X,"HIGHWAY REPAVING, BRONX",C,2019,0,"38,286,496","18,168,000","54,000,000"
20180201,HW,HIGHWAYS,HW 0001X,"HIGHWAY REPAVING, BRONX",F,2019,"865,000","12,969,000","4,286,000",0
20180201,HW,HIGHWAYS,HW 0002M,"RESURFACING OF STREETS, MANHATTAN",C,2019,"47,814,644","7,810,000","7,810,000","7,966,000"
20180201,HW,HIGHWAYS,HW 0002Q,"RESURFACING OF STREETS, QUEENS",C,2019,"8,173,234",0,0,0
20180201,HW,HIGHWAYS,HW 0002R,"RESURFACING OF STREETS, STATEN ISLAND",C,2019,"2,867,609",0,0,0
20180201,HW,HIGHWAYS,HW 0003,IMPROVEMENTS TO HIGHWAY DEPARTMENT FACILITIES,C,2019,"9,017,951","110,787,000","3,033,000","11,219,000"
20180201,HW,HIGHWAYS,HW 0061,LAND ACQUISITION FOR STREETS & SEWERS,C,2019,"6,477,882","6,640,000",0,0
20180201,HW,HIGHWAYS,HW 0061,LAND ACQUISITION FOR STREETS & SEWERS,P,2019,"20,999",0,0,0
20180201,HW,HIGHWAYS,HW 0200,SIDEWALK CONSTRUCTION,C,2019,"211,656,433","114,977,000","111,237,000","111,222,000"
20180201,HW,HIGHWAYS,HW 0200,SIDEWALK CONSTRUCTION,F,2019,0,0,"133,976",0
20180201,HW,HIGHWAYS,HW 0200,SIDEWALK CONSTRUCTION,P,2019,"11,751,569","11,062,000","11,062,000","11,062,000"
20180201,HW,HIGHWAYS,HW 0211,REHABILITATION OF STEP STREETS,C,2019,0,0,"2,661,499",0
20180201,HW,HIGHWAYS,HW 0274,"GRADE, PAVE, ETC. BROOKVILLE BOULEVARD, ETC.",C,2019,"8,418,698","20,640,000",0,0
20180201,HW,HIGHWAYS,HW 0299,"GRADE, PAVE, ETC. RICHMOND HILL ROAD, ETC.",C,2019,0,"2,802,998",0,0
20180201,HW,HIGHWAYS,HW 0348,"ENGR., ARCH., ADMIN. COSTS FOR HIGHWAY OPERATIONS CAPITAL PROJECTS",C,2019,"20,795,490","5,200,000","3,800,000","4,000,000"
20180201,HW,HIGHWAYS,HW 0349,REPAVING & RESURFACING STREETS- INHOUSE FORCES,C,2019,"144,315,446","119,866,000","119,437,000","121,787,000"
20180201,HW,HIGHWAYS,HW 0384,"REHABILITATION OF THE 47TH AND 49TH STREET BRIDGES, QUEENS",C,2019,0,0,"200,000",0
20180201,HW,HIGHWAYS,HW 0411,"GRADE, PAVE, ETC. 94TH STREET, ETC.",C,2019,"904,049",0,0,0
20180201,HW,HIGHWAYS,HW 0614,"RECONSTRUCTION OF BERGEN AVE & STS IN VIC OF AVE T & E71, BKLYN",C,2019,"986,443",0,0,0
20180201,HW,HIGHWAYS,HW 0710,RECONSTRUCTION OF PELHAM PARKWAY,C,2019,"2,134,951",0,0,0
20180201,HW,HIGHWAYS,HW 0724,"RECONSTRUCTION OF BROOKVILLE BOULEVARD, QUEENS",C,2019,"1,000,400",0,0,0
20180201,HW,HIGHWAYS,HW 0788,"RECONSTRUCTION OF 11TH STREET, QUEENS",C,2019,0,"28,474,500",0,0
20180201,HW,HIGHWAYS,HW 0788,"RECONSTRUCTION OF 11TH STREET, QUEENS",F,2019,0,"1,920,000",0,0
20180201,HW,HIGHWAYS,HW 0796,"RECONSTRUCTION OF SCHENCK AVENUE, BROOKLYN",C,2019,0,"160,000",0,0
20180201,HW,HIGHWAYS,HW 0796,"RECONSTRUCTION OF SCHENCK AVENUE, BROOKLYN",F,2019,0,"4,000,000",0,0
20180201,HW,HIGHWAYS,HW 0876,"RECONSTRUCTION OF WYCKOFF AVENUE, BROOKLYN",C,2019,"579,574",0,0,0
20180201,HW,HIGHWAYS,HW 0890,"RECONSTRUCTION OF WOODROW ROAD, STATEN ISLAND",C,2019,"14,173,814",0,0,0
20180201,HW,HIGHWAYS,HW 0919,"RECONSTRUCTION OF BLOOMINGDALE ROAD, STATEN ISLAND",C,2019,"598,293","33,717,000",0,0
20180201,HW,HIGHWAYS,HW 0972,"RECONSTRUCTION OF BAYVIEW AVENUE, ETC., BROOKLYN",C,2019,0,"181,999",0,0
20180201,HW,HIGHWAYS,HW 0988,"HAZARD ELIMINATION PROGRAM, CITY WIDE",C,2019,"12,088,662","22,145,000","17,671,000","1,867,000"
20180201,HW,HIGHWAYS,HW 1129,"RECONSTRUCT NOSTRAND AVE.,FLUSHING TO ATLANTIC AVES,BROOKLYN.",C,2019,"4,354",0,0,0
20180201,HW,HIGHWAYS,HW 1132,"RECONSTRUCTION OF MCLEAN AVENUE, STATEN ISLAND",C,2019,"2,556,999",0,0,0
20180201,HW,HIGHWAYS,HW 1140,"RECONST. ARTHUR KILL RD., W/O BLOOMNGDALE RD. TO BENTLEY ST., S.I.",C,2019,0,"3,660,000",0,0
20180201,HW,HIGHWAYS,HW 1148,"RECONSTRUCT JEWEL STREET AREA, BROOKLYN",C,2019,0,0,0,0
20180201,HW,HIGHWAYS,HW 1153,DOWNTOWN BROOKLYN REHABILIATATION,C,2019,"269,999",0,0,0
20180201,HW,HIGHWAYS,HW 1666,"RECONSTRUCTION OF TIMES / DUFFY SQUARE AREA, MANHATTAN",C,2019,"120,260",0,0,0
20180201,HW,HIGHWAYS,HW 1670,"RECONSTRUCT ALL STREETS RELATED TO WTC AND CLEANUP, CITYWIDE",C,2019,0,"3,977",0,0
20180201,HW,HIGHWAYS,HW 1670,"RECONSTRUCT ALL STREETS RELATED TO WTC AND CLEANUP, CITYWIDE",F,2019,0,"6,734,573","5,619,000",0
20180201,HW,HIGHWAYS,HW 1672,GRAND CONCOURSE- LOU GEHRIG PLAZA,C,2019,"504,734",0,0,0
20180201,HW,HIGHWAYS,HW 1682,"RECONSTRUCTION OF MIDLAND AVENUE, STATEN ISLAND",C,2019,0,"500,000",0,0
20180201,P,PARKS,P  1246,HUDSON RIVER TRUST,C,2019,0,"29,100,000",0,0
20180201,HW,HIGHWAYS,HW 1684,"CONSTRUCTION OF STREETS, MALLS, SQUARES, TRIANGLES, PLANYC",C,2019,"72,329,366","48,843,000","103,231,000","15,295,000"
20180201,HW,HIGHWAYS,HW 1684,"CONSTRUCTION OF STREETS, MALLS, SQUARES, TRIANGLES, PLANYC",S,2019,"6,701,669",0,"835,000",0
20180201,HW,HIGHWAYS,HW Q001,"CON & RECON OF HWYS & STS, QUEENS",C,2019,0,420,0,0
20180201,HW,HIGHWAYS,HW R005,"GRADE, REGULATE AND PAVE VARIOUS STREETS, STATEN ISLAND",C,2019,"111,211","500,000","154,000",0
20180201,HW,HIGHWAYS,HW R200,"SIDEWALK CONSTRUCTION, STATEN ISLAND",C,2019,262,0,0,0
20180201,L,NEW YORK RESEARCH LIBRARY,L  0103,"RECONSTRUCTION, ETC., RESEARCH LIBRARY BUILDINGS, VARIOUS LOC., MANH.",C,2019,"799,302",0,0,0
20180201,LB,BROOKLYN PUBLIC LIBRARY,LB 0104,"CONSTRUCTION, SITE ACQUISITION AND F&E TO BRANCH LIBRARIES, BROOKLYN",C,2019,0,"23,311,635","6,701,000","15,698,000"
20180201,LB,BROOKLYN PUBLIC LIBRARY,LB K001,"CON, RECON, IMPVTS, ACQ, OUTFIT AND EQUIP, BRANCH LIBRARIES, BKLYN",C,2019,"116,497",0,"55,000",0
20180201,LN,NEW YORK PUBLIC LIBRARY,LN 0008,"CONS, SITE AQUISITION AND F&E FOR NYPL FACILITIES CITYWIDE",C,2019,"22,539,288","21,078,000","16,442,000","15,913,000"
20180201,LN,NEW YORK PUBLIC LIBRARY,LN 0101M,"CONS, SITE AQUISITION & F&E, ALL NYPL FACILITIES, MAN. & SYSTEMWIDE",C,2019,0,0,0,0
20180201,LN,NEW YORK PUBLIC LIBRARY,LN 0101M,"CONS, SITE AQUISITION & F&E, ALL NYPL FACILITIES, MAN. & SYSTEMWIDE",E,2019,"4,000",0,0,0
20180201,LN,NEW YORK PUBLIC LIBRARY,LN R001,"CONSTRUCTION, SITE AQUISITION AND F&E TO BRANCH LIBRARIES, S.I.",C,2019,"14,693",0,0,0
20180201,LN,NEW YORK PUBLIC LIBRARY,LN X001,"CONSTRUCTION, SITE AQUISITION AND F&E TO BRANCH LIBRARIES, THE BRONX",C,2019,"847,118","350,000",0,0
20180201,LQ,QUEENS BOROUGH PUB. LIB.,LQ 0122,"IMPROVEMENT OF BRANCHES INCLUDING FURNITURE AND EQUIPMENT, QUEENS",C,2019,"37,256,469","14,098,000","17,984,000","17,424,000"
20180201,P,PARKS,P  0056,ACQUISITION OF PROPERTY FOR PLAYGROUNDS AND PARKS,C,2019,"1,277,000","1,277,000",0,0
20180201,P,PARKS,P  0245K,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, BRKLYN",C,2019,"9,956,830","64,177,000",0,0
20180201,P,PARKS,P  0245K,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, BRKLYN",F,2019,"2,653,297","44,000",0,0
20180201,P,PARKS,P  0245Q,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, QUEENS",C,2019,"32,561,598","177,916,000","1,035,000",0
20180201,P,PARKS,P  0245X,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, BRONX",C,2019,"11,396,000","5,522,000","2,716,000","234,000"
20180201,P,PARKS,P  0412,"PROSPECT PARK, IMPROVEMENTS",C,2019,0,0,0,0
20180201,P,PARKS,P  0412,"PROSPECT PARK, IMPROVEMENTS",S,2019,168,0,0,0
20180201,P,PARKS,P  0475,"EAST RIVER PARK, IMPROVEMENT",C,2019,394,0,0,0
20180201,P,PARKS,P  0475,"EAST RIVER PARK, IMPROVEMENT",S,2019,24,0,0,0
20180201,P,PARKS,P  0715,"ORCHARD BEACH, EXPANSION",C,2019,0,"18,083,985","2,070,000",0
20180201,P,PARKS,P  0819,"MCCARREN PARK, RENOVATION AND IMPROVEMENTS",C,2019,"3,135,129",0,0,0
20180201,P,PARKS,P  0822,"STREET AND PARK TREE PLANTING, CITYWIDE",C,2019,"55,788,965","33,985,000","22,917,000","6,778,000"
20180201,P,PARKS,P  0839,DEVELOPMENT OF WATERFRONT PARK IN WILLIAMSBURG AND GREENPOINT,C,2019,"15,925,211","14,628,000","702,000",0
20180201,P,PARKS,P  0887,"CITY ZOOS, CITYWIDE",C,2019,"5,874,695","2,003,000","1,106,000","799,000"
20180201,P,PARKS,P  0931,"COMMUNICATION SYSTEM DEVELOPMENT, CITY-WIDE",C,2019,"199,667","163,000","166,000","169,000"
20180201,P,PARKS,P  0933,PURCHASE OF EQUIPMENT FOR USE BY THE DEPT. OF PARKS AND RECREATION,C,2019,"10,679,284","15,585,000","16,037,000","15,988,000"
20180201,P,PARKS,P  0950,COMPUTER EQUIPMENT,C,2019,0,"5,361,678","4,006,000","4,583,000"
20180201,P,PARKS,P  1008,"RECONST., INTERMEDIATE POOLS, EQUIPMENT, AND BATHHOUSES",C,2019,0,0,0,0
20180201,P,PARKS,P  1018,"PARK IMPROVEMENTS, ALL BOROUGHS.",C,2019,"608,460,151","390,457,000","151,167,000","33,135,000"
20180201,P,PARKS,P  1018,"PARK IMPROVEMENTS, ALL BOROUGHS.",F,2019,0,"7,206,239",0,0
20180201,P,PARKS,P  1018,"PARK IMPROVEMENTS, ALL BOROUGHS.",P,2019,"6,087,661",0,0,0
20180201,P,PARKS,P  1239,"RECON. LINDEN PLAZA/ROBERT VENEBLE PARK, BROOKLYN",C,2019,0,93,0,0
20180201,P,PARKS,P  1249,"CONSTRUCTION & RECONSTRUCTION OF ROOFING SYSTEMS, CITYWIDE",C,2019,0,"330,569","1,454,000","1,483,000"
20180201,P,PARKS,P  1250,"RECONSTRUCTION/REPLACEMENT OF BOILERS, CITYWIDE",C,2019,"4,475,019","4,964,000","5,075,000","5,197,000"
20180201,P,PARKS,P  1300,"IMPROVEMENTS TO CENTRAL PARK, MANHATTAN",C,2019,"11,604,228","6,000,000","6,000,000","6,000,000"
20180201,P,PARKS,P  K001,"PROSPECT PARK, IMPROVEMENTS, BROOKLYN",C,2019,"400,439","5,000",0,0
20180201,P,PARKS,P  K011,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, BRKLYN",C,2019,0,"802,474",0,0
20180201,P,PARKS,P  M245,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, MAN.",C,2019,"4,559,040","1,400,000",0,0
20180201,P,PARKS,P  Q003,"MISCELLANEOUS PARKS, PLAYGROUNDS AND STRUCTURES: QUEENS",C,2019,0,621,0,0
20180201,P,PARKS,P  Q245,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, QUEENS",C,2019,0,"3,583,875","2,405,000",0
20180201,P,PARKS,P  Q771,"FOREST PARK RECONSTRUCTION, QUEENS",C,2019,81,0,0,0
20180201,P,PARKS,P  Q847,"RECONSTRUCTION OF ROY WILKINS PARK, QUEENS",C,2019,"799,540",0,0,0
20180201,P,PARKS,P  Q938,"EVERGREEN PARK, QUEENS",C,2019,357,0,0,0
20180201,P,PARKS,P  X003,"PURCHASE OF EQUIPMENT FOR THE DEPT. OF PARKS AND RECREATION, THE BRONX",C,2019,"1,247",0,0,0
20180201,PO,POLICE,PO 0002,"CONSTRUCTION OF A NEW 116th PRECINCT STATION HOUSE, QUEENS",C,2019,"66,450,000","1,000,000",0,0
20180201,PO,POLICE,PO 0005,"SITE ACQUISITION AND CONS FOR A NEW PROPERTY CLERK FACILITY, QUEENS",C,2019,0,"305,000,000",0,0
20180201,PO,POLICE,PO 0046,ULTRA HIGH FREQUENCY RADIO TELEPHONE EQUIPMENT,C,2019,"38,353,519","38,290,000","6,500,000","10,000,000"
20180201,PO,POLICE,PO 0079,"IMPROVEMENTS TO POLICE DEPARTMENT PROPERTY, CITYWIDE",C,2019,"301,700,940","54,771,000","14,500,000","13,000,000"
20180201,PO,POLICE,PO 0111,MARINE LAUNCHES FOR HARBOR UNIT,C,2019,"4,977,921","2,225,000","2,000,000","337,000"
20180201,PO,POLICE,PO 0127,HELICOPTERS,C,2019,0,"16,500,472",0,0
20180201,PO,POLICE,PO 0163,ACQUISITION AND INSTALLATION OF COMPUTER EQUIPMENT,C,2019,"54,234,572","21,768,000","4,500,000","10,290,000"
20180201,PO,POLICE,PO 0185,"VEHICLES OF AT LEAST $35,000 AFTER NOVEMBER 1, 1999",C,2019,"13,784,489","8,263,000","6,426,000","11,154,000"
20180201,PO,POLICE,PO 0187,PURCHASE OF NEW EQUIPMENT FOR POLICE DPT. USE,C,2019,"581,278","12,167,000","1,739,000","1,449,000"
20180201,PO,POLICE,PO Q185,"PURCHASE AND INSTALLATION OF EQUIPMENT, QUEENS",C,2019,489,0,0,0
20180201,PO,POLICE,PO X079,"IMPROVEMENTS TO POLICE DEPARTMENT PROPERTY, THE BRONX",C,2019,"3,288",0,0,0
20180201,PU,EDP EQUIP & FINANC COSTS,PU 0016,"PURCHASE OF ELECTRONIC DATA PROCESSING SOFTWARE, HARDWARE AND INFRA.",C,2019,"81,111,087","151,340,000","95,368,000","87,724,000"
20180201,PU,EDP EQUIP & FINANC COSTS,PU 0016A,PURCHASE OF ELECTRONIC DATA PROCESSING EQUIPMENT FOR FISA,C,2019,0,0,"6,842,589","7,951,000"
20180201,PU,EDP EQUIP & FINANC COSTS,PU 0025,ENERGY EFFICIENCY AND SUSTAINABILITY,C,2019,"268,562,725","371,914,000","304,649,000","306,713,000"
20180201,PU,EDP EQUIP & FINANC COSTS,PU 0100,CITYWIDE RESILIENCY MEASURES,C,2019,0,"256,600,000",0,0
20180201,PU,EDP EQUIP & FINANC COSTS,PU 0200,CITYWIDE AGENCY FACILITY AND OPERATIONAL PROTECTIVE MEASURES,C,2019,"183,322,000","49,598,000","5,067,000",0
20180201,PV,CULTURAL INSTITUTIONS,PV 0040,FLUSHING TOWN HALL,C,2019,"182,597","105,000",0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0101,RECONSTRUCTION AND IMPROVEMENTS TO THE MUSEUM OF JEWISH HERITAGE,C,2019,"4,000",0,0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0103,"EL MUSEO DEL BARRIO, MANHATTAN",C,2019,0,0,402,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0175,"STATEN ISLAND ZOOLOGICAL SOCIETY, IMPROVEMENTS",C,2019,"140,397",0,0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0176,"NEW YORK ZOOLOGICAL SOCIETY, IMPROVEMENTS",C,2019,"295,151",0,0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0205,"NEW YORK BOTANICAL GARDENS, IMPROVEMENTS",C,2019,0,0,0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0205,"NEW YORK BOTANICAL GARDENS, IMPROVEMENTS",S,2019,"2,000,000",0,0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0230,"NEW YORK AQUARIUM, IMPROVEMENTS",C,2019,0,0,0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0230,"NEW YORK AQUARIUM, IMPROVEMENTS",S,2019,"1,000,000",0,0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0234,"CLEMENTE SOTO VELEZ CULTURAL AND EDUCATIONAL CENTER, INC.",C,2019,"510,000",0,0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0272,"QUEENS BOTANICAL GARDEN SOCIETY, IMPROVEMENTS",C,2019,0,"1,163,977",0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0274,"HALL OF SCIENCE, FLUSHING MEADOW PARK, ADDITIONS, BETTERMENTS",C,2019,"974,717",0,0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0302,"STATEN ISLAND INSTITUTE OF ARTS AND SCIENCES, IMPROVEMENTS",C,2019,0,"22,598",0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0341,"RICHMONDTOWN/LATOURETTE PARK, IMPROVEMENTS",C,2019,"449,953",0,0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0467,"CONSTRUCTION, IMPROVEMENTS, ACQUISITION, ALL CULTURAL INSTITUTIONS",C,2019,"4,079,324","6,061,000","3,505,000","3,500,000"
20180201,PV,CULTURAL INSTITUTIONS,PV 0471,"BRONX MUSEUM OF THE ARTS, IMPROVEMENTS",C,2019,0,"40,000",0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0502,"JAMAICA ARTS CENTER, RECONSTRUCTION AND IMPROVEMENTS",C,2019,0,"96,828",0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0N019,ALVIN AILEY AMERICAN DANCE THEATER,C,2019,"42,000",0,0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0N072,BROOKLYN HISTORICAL SOCIETY,C,2019,0,"65,659",0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0N122,"DANCE THEATER OF HARLEM, INC.",C,2019,"258,000",0,0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0N195,"AN CLAIDHEAMH SOLUIS, INC. / IRISH ARTS CENTER",C,2019,0,0,0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0N195,"AN CLAIDHEAMH SOLUIS, INC. / IRISH ARTS CENTER",S,2019,"4,500,000",0,0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0N219,MANHATTAN CLASS COMPANY INC.,C,2019,"747,897",0,0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0N394,SOUTH STREET SEAPORT MUSEUM,C,2019,0,"108,000",0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0N409,SYMPHONY SPACE,C,2019,0,0,"14,999",0
20180201,PV,CULTURAL INSTITUTIONS,PV 0N655,"COLONIAL FARMHOUSE RESTORATION SOCIETY OF BELLEROSE, INC.",C,2019,0,0,"53,057",0
20180201,PV,CULTURAL INSTITUTIONS,PV 0N677,BRONX RIVER ART CENTER,C,2019,"621,622",0,0,0
20180201,PV,CULTURAL INSTITUTIONS,PV 0N694,SOCIETY OF THE EDUCATIONAL ARTS,C,2019,0,0,"236,183",0
20180201,PV,CULTURAL INSTITUTIONS,PV 0N789,"TOWN HALL FOUNDATION, INC.",C,2019,"11,374",0,0,0
